commande_id,client_id,date_commande,montant,statut
7601,348,2024-03-03,363.11,Expédiee
7602,162,2024-05-01,443.83,Expédiee
7603,640,2024-03-12,973.93,Livree
7604,53,2024-06-24,509.75,Annulee
7605,479,2024-09-13,98.43,Annulee
7606,644,2024-04-10,168.34,Livree
7607,645,2023-11-25,469.71,Annulee
7608,13,2024-08-25,330.38,Livree
7609,947,2024-03-13,713.43,Livree
7610,745,2024-09-21,217.17,En attente
7611,658,2023-11-25,44.98,Annulee
7612,917,2024-05-18,998.17,Livree
7613,318,2024-02-12,962.27,En attente
7614,154,2024-08-24,422.99,En attente
7615,703,2024-07-10,445.71,Livree
7616,817,2024-04-08,562.87,Expédiee
7617,137,2024-02-18,8.31,Expédiee
7618,696,2023-12-30,276.95,Annulee
7619,931,2024-06-11,933.74,Expédiee
7620,358,2023-10-18,957.46,Livree
7621,973,2023-12-09,422.3,Livree
7622,451,2024-03-21,376.44,Livree
7623,163,2023-11-04,985.46,Expédiee
7624,464,2024-01-26,145.03,Expédiee
7625,474,2024-08-14,564.17,Expédiee
7626,339,2024-05-19,645.06,Livree
7627,600,2023-12-13,976.78,Livree
7628,454,2024-04-18,954.58,Annulee
7629,784,2024-05-06,186.8,Expédiee
7630,761,2024-04-21,484.47,Livree
7631,264,2023-11-13,533.76,Annulee
7632,782,2024-06-09,554.88,Livree
7633,865,2024-07-03,163.57,En attente
7634,674,2023-12-30,248.7,Expédiee
7635,85,2024-04-04,998.61,Expédiee
7636,148,2023-10-09,405.67,En attente
7637,51,2023-11-09,763.54,Annulee
7638,480,2023-11-04,15.96,En attente
7639,605,2024-08-29,494.03,Annulee
7640,944,2024-01-15,593.47,Expédiee
7641,277,2024-08-28,186.43,Expédiee
7642,31,2024-03-19,664.21,Annulee
7643,29,2024-05-26,155.68,Expédiee
7644,223,2024-09-21,393.82,En attente
7645,155,2024-09-06,34.22,En attente
7646,529,2023-12-21,90.28,Annulee
7647,789,2024-06-19,726.46,En attente
7648,182,2024-07-18,283.07,En attente
7649,151,2024-08-27,838.49,Annulee
7650,93,2023-12-16,600.17,Expédiee
7651,609,2023-12-01,13.3,En attente
7652,259,2024-04-06,974.32,En attente
7653,533,2024-07-11,674.59,Livree
7654,319,2023-12-02,716.97,Annulee
7655,732,2023-10-08,638.21,Livree
7656,353,2024-03-30,966.3,En attente
7657,284,2024-07-29,24.66,Livree
7658,613,2024-02-12,119.53,Livree
7659,369,2023-12-24,339.57,Livree
7660,585,2024-02-18,70.0,Annulee
7661,450,2023-11-29,430.43,Annulee
7662,70,2023-10-10,526.11,En attente
7663,320,2024-03-02,490.39,Expédiee
7664,120,2023-12-13,971.51,Annulee
7665,153,2024-03-31,509.56,Expédiee
7666,914,2023-12-31,585.14,En attente
7667,886,2024-04-13,639.79,En attente
7668,344,2024-05-24,170.86,Annulee
7669,75,2024-03-26,167.06,Expédiee
7670,489,2024-07-01,565.66,Expédiee
7671,377,2024-01-05,151.11,En attente
7672,851,2024-07-03,492.15,Expédiee
7673,607,2024-06-01,62.15,En attente
7674,812,2024-03-22,618.73,Expédiee
7675,918,2024-02-05,953.8,Expédiee
7676,62,2024-03-20,306.6,En attente
7677,718,2023-12-26,910.18,Livree
7678,467,2023-12-05,898.64,Expédiee
7679,71,2024-02-25,72.64,Expédiee
7680,118,2024-06-03,422.39,Annulee
7681,581,2023-11-06,92.57,Livree
7682,240,2024-08-22,513.77,Expédiee
7683,829,2024-09-21,153.44,Annulee
7684,189,2024-01-30,719.4,Annulee
7685,783,2024-02-22,275.58,Livree
7686,42,2024-06-07,441.14,Livree
7687,378,2024-08-31,498.85,Livree
7688,376,2024-03-16,644.49,Livree
7689,171,2024-05-12,106.23,Livree
7690,277,2024-04-10,901.8,Livree
7691,662,2024-07-09,296.45,En attente
7692,332,2024-03-23,197.98,En attente
7693,950,2024-05-05,701.03,Livree
7694,76,2024-01-03,597.15,Annulee
7695,13,2023-12-10,485.94,Livree
7696,528,2024-03-08,670.4,En attente
7697,40,2024-06-05,678.91,Annulee
7698,464,2024-06-11,773.97,En attente
7699,262,2023-11-06,421.35,Annulee
7700,719,2024-08-06,412.23,Annulee
7701,37,2023-11-24,216.02,Livree
7702,325,2023-12-17,143.11,Expédiee
7703,59,2023-11-26,424.7,En attente
7704,926,2024-10-01,147.09,Expédiee
7705,106,2024-09-20,28.8,En attente
7706,804,2024-07-05,622.97,Expédiee
7707,466,2024-09-17,239.51,En attente
7708,44,2023-10-22,169.34,En attente
7709,877,2024-05-06,66.48,Annulee
7710,98,2024-07-31,32.34,Annulee
7711,497,2023-10-17,939.01,Annulee
7712,184,2024-03-23,148.98,Livree
7713,742,2024-08-15,542.07,Expédiee
7714,643,2024-07-27,680.42,Annulee
7715,3,2024-02-15,112.13,Annulee
7716,81,2024-02-01,856.38,Livree
7717,412,2023-10-24,632.17,Annulee
7718,438,2024-05-26,942.8,Expédiee
7719,449,2023-10-10,228.32,Livree
7720,220,2024-02-27,270.61,Expédiee
7721,339,2024-04-14,433.22,Livree
7722,270,2024-04-25,218.86,Annulee
7723,800,2024-06-08,825.53,Expédiee
7724,289,2024-03-10,264.73,Annulee
7725,190,2024-05-13,59.36,Annulee
7726,236,2024-06-21,79.66,En attente
7727,65,2023-12-02,301.78,Annulee
7728,184,2023-10-06,792.0,En attente
7729,671,2023-12-08,11.14,En attente
7730,938,2024-01-18,91.65,Expédiee
7731,380,2024-01-08,385.67,Livree
7732,516,2024-08-22,365.06,Livree
7733,813,2024-06-13,549.74,Annulee
7734,993,2024-08-14,448.83,En attente
7735,924,2024-07-25,70.41,Livree
7736,478,2024-05-21,6.47,Annulee
7737,957,2023-11-30,754.25,Annulee
7738,864,2024-09-18,756.42,Livree
7739,775,2024-07-18,613.73,Annulee
7740,544,2023-11-22,431.48,En attente
7741,302,2023-10-14,68.74,Expédiee
7742,41,2024-09-09,668.65,Expédiee
7743,933,2023-11-05,245.0,Expédiee
7744,256,2024-06-21,166.19,Livree
7745,578,2024-08-23,833.64,Annulee
7746,699,2024-05-04,792.89,Annulee
7747,825,2024-08-30,387.2,En attente
7748,469,2024-01-16,127.47,Expédiee
7749,56,2024-04-05,818.26,En attente
7750,654,2024-07-29,590.88,Expédiee
7751,376,2023-11-19,549.41,Annulee
7752,507,2024-09-10,643.2,Livree
7753,839,2024-07-10,281.0,Livree
7754,979,2024-08-04,869.11,En attente
7755,718,2024-04-09,648.86,Livree
7756,832,2024-05-22,223.27,Livree
7757,109,2024-05-07,317.29,Livree
7758,516,2024-06-23,953.6,Annulee
7759,76,2024-02-22,603.6,Livree
7760,424,2023-11-30,654.68,En attente
7761,227,2024-03-26,539.14,Livree
7762,374,2024-04-18,433.46,En attente
7763,898,2024-07-07,472.11,Livree
7764,368,2024-07-22,985.4,En attente
7765,813,2023-10-18,42.5,Expédiee
7766,309,2023-12-03,443.62,Expédiee
7767,918,2024-09-28,523.1,Expédiee
7768,632,2024-08-14,572.36,Livree
7769,591,2024-09-18,425.01,Annulee
7770,190,2023-11-29,527.92,Livree
7771,522,2024-06-05,653.99,En attente
7772,280,2023-10-24,746.22,Annulee
7773,704,2024-01-11,674.89,Livree
7774,261,2023-10-10,7.24,Annulee
7775,543,2024-03-31,60.17,Livree
7776,551,2024-03-03,516.3,Annulee
7777,343,2024-06-07,562.92,Expédiee
7778,600,2024-03-14,659.86,Annulee
7779,769,2024-08-11,189.49,Livree
7780,189,2024-02-03,693.2,En attente
7781,81,2024-08-28,192.27,Livree
7782,106,2024-05-27,807.67,Expédiee
7783,616,2024-06-01,894.64,Expédiee
7784,550,2024-05-16,977.43,En attente
7785,469,2024-03-15,40.95,Expédiee
7786,867,2024-06-07,700.3,Annulee
7787,47,2024-08-29,430.02,En attente
7788,532,2024-05-26,884.66,Annulee
7789,279,2024-03-30,650.4,Expédiee
7790,309,2023-12-26,425.91,Expédiee
7791,272,2023-12-24,738.7,Annulee
7792,550,2024-08-01,188.44,Livree
7793,98,2024-04-10,543.33,Expédiee
7794,358,2024-01-15,966.13,Annulee
7795,105,2023-11-24,208.82,Livree
7796,283,2024-02-08,526.37,Expédiee
7797,1000,2024-02-07,929.09,Annulee
7798,211,2023-11-02,763.64,En attente
7799,68,2024-08-17,652.0,En attente
7800,374,2024-09-14,740.39,Livree
7801,191,2024-05-02,636.73,Annulee
7802,960,2024-03-23,883.11,Livree
7803,75,2024-01-05,446.58,En attente
7804,91,2023-12-05,299.01,Expédiee
7805,587,2024-01-18,945.44,Expédiee
7806,827,2023-12-04,169.09,En attente
7807,365,2024-01-18,593.73,Annulee
7808,252,2024-07-11,617.2,Annulee
7809,343,2024-09-16,58.95,En attente
7810,285,2023-11-02,454.18,Annulee
7811,64,2024-07-10,483.53,En attente
7812,163,2024-03-25,465.95,Expédiee
7813,920,2023-11-21,960.91,Livree
7814,616,2023-10-29,535.93,En attente
7815,95,2024-09-21,541.5,Annulee
7816,32,2024-09-06,375.33,Expédiee
7817,183,2024-07-11,671.12,Annulee
7818,794,2024-05-02,230.37,En attente
7819,49,2023-10-28,466.18,Expédiee
7820,796,2024-04-30,585.88,Expédiee
7821,283,2024-03-01,274.1,En attente
7822,865,2024-07-31,147.48,En attente
7823,119,2024-10-01,48.44,Expédiee
7824,258,2024-03-03,750.51,Annulee
7825,162,2024-05-28,297.18,En attente
7826,387,2024-01-30,361.34,Expédiee
7827,80,2024-02-07,335.37,Expédiee
7828,319,2024-02-28,82.57,Annulee
7829,739,2024-08-16,203.26,En attente
7830,762,2024-08-13,222.06,Annulee
7831,319,2023-12-16,424.36,Annulee
7832,268,2024-06-17,562.65,Annulee
7833,760,2024-03-12,199.43,Expédiee
7834,228,2024-07-09,563.54,Annulee
7835,373,2024-06-19,793.34,En attente
7836,881,2023-12-24,883.54,Livree
7837,713,2024-03-31,802.42,Livree
7838,576,2024-06-18,403.72,Livree
7839,757,2024-02-03,873.2,En attente
7840,877,2023-12-13,44.74,Annulee
7841,674,2024-04-04,634.21,Expédiee
7842,144,2024-04-19,823.63,Expédiee
7843,240,2024-01-24,864.09,Annulee
7844,830,2023-11-08,397.26,Annulee
7845,144,2024-04-04,378.41,Annulee
7846,72,2024-07-22,282.94,Annulee
7847,986,2024-03-17,19.24,Livree
7848,348,2024-04-04,58.17,En attente
7849,525,2024-05-20,541.23,En attente
7850,388,2024-04-29,196.2,En attente
7851,877,2024-04-18,408.78,Annulee
7852,391,2024-01-14,703.77,Annulee
7853,114,2024-05-25,407.92,En attente
7854,241,2024-07-02,6.9,En attente
7855,742,2023-10-26,808.31,Annulee
7856,591,2023-10-30,836.38,Expédiee
7857,721,2024-02-26,14.38,En attente
7858,489,2024-05-30,659.7,Expédiee
7859,522,2024-04-20,113.2,En attente
7860,886,2024-08-18,500.92,En attente
7861,726,2024-02-19,168.22,Annulee
7862,649,2024-01-25,882.18,Annulee
7863,274,2024-01-30,810.5,Livree
7864,456,2024-06-01,322.34,Livree
7865,351,2024-03-02,654.18,Annulee
7866,778,2024-03-19,123.47,Annulee
7867,538,2023-12-25,359.03,Livree
7868,719,2024-07-23,646.68,Expédiee
7869,836,2024-06-10,435.99,Annulee
7870,196,2024-02-23,548.04,En attente
7871,166,2024-05-28,159.28,Expédiee
7872,215,2024-09-28,488.45,Livree
7873,701,2024-08-24,593.21,Annulee
7874,879,2024-07-13,30.14,Annulee
7875,321,2023-10-25,9.19,Livree
7876,290,2024-05-10,352.21,En attente
7877,3,2024-04-19,204.68,Expédiee
7878,757,2023-12-14,795.05,Annulee
7879,739,2024-01-06,892.92,En attente
7880,83,2024-01-17,180.59,Expédiee
7881,680,2024-06-05,788.16,Annulee
7882,137,2024-08-12,715.47,En attente
7883,751,2024-07-13,563.39,Annulee
7884,118,2024-03-01,121.85,Annulee
7885,423,2023-11-08,123.06,Expédiee
7886,334,2024-03-28,493.83,Annulee
7887,402,2024-04-10,175.25,En attente
7888,435,2023-12-11,248.0,Expédiee
7889,152,2024-05-28,616.18,Expédiee
7890,539,2024-06-28,149.57,Annulee
7891,255,2023-11-05,506.58,En attente
7892,514,2023-10-22,185.92,En attente
7893,704,2023-12-19,681.38,Expédiee
7894,876,2024-05-16,295.24,En attente
7895,772,2024-05-23,283.54,En attente
7896,160,2023-11-12,240.8,En attente
7897,983,2024-04-25,764.63,Livree
7898,659,2024-03-20,533.39,Livree
7899,957,2024-06-05,533.06,Livree
7900,52,2024-02-11,829.59,En attente
7901,971,2024-05-04,230.34,Livree
7902,884,2024-06-15,430.97,Livree
7903,567,2024-06-24,776.77,Expédiee
7904,848,2024-03-28,159.42,Livree
7905,504,2023-10-22,568.16,Annulee
7906,995,2023-12-12,100.22,Annulee
7907,390,2024-02-25,18.54,Annulee
7908,760,2024-06-10,299.57,En attente
7909,939,2024-03-16,699.08,Annulee
7910,261,2023-12-20,77.97,En attente
7911,927,2024-02-13,85.66,En attente
7912,371,2024-01-11,192.06,Annulee
7913,262,2024-09-04,463.47,En attente
7914,721,2024-05-20,3.39,Annulee
7915,681,2024-04-20,37.86,Livree
7916,223,2024-02-12,166.44,Expédiee
7917,255,2024-05-24,873.67,En attente
7918,576,2023-10-10,197.53,En attente
7919,356,2024-07-02,398.22,En attente
7920,915,2023-11-02,211.17,En attente
7921,326,2024-03-11,406.36,En attente
7922,959,2024-07-14,662.3,Livree
7923,420,2024-03-01,557.11,Annulee
7924,714,2024-01-06,452.24,Annulee
7925,650,2024-07-17,852.43,En attente
7926,80,2024-09-09,300.15,Livree
7927,334,2024-03-15,183.57,Expédiee
7928,68,2023-10-25,452.42,Expédiee
7929,539,2023-10-29,718.18,Livree
7930,857,2024-09-04,129.52,Expédiee
7931,93,2024-02-28,520.64,Livree
7932,495,2024-04-26,597.09,Expédiee
7933,153,2023-10-08,931.84,Livree
7934,472,2024-06-28,348.89,Expédiee
7935,289,2024-06-06,198.29,En attente
7936,10,2024-08-14,911.79,Expédiee
7937,492,2024-05-24,798.03,En attente
7938,546,2024-08-07,27.58,Annulee
7939,131,2024-07-30,857.11,Annulee
7940,956,2024-03-13,753.16,Expédiee
7941,488,2024-04-28,904.66,Expédiee
7942,855,2024-06-24,151.92,Livree
7943,390,2023-11-20,586.37,Expédiee
7944,406,2024-01-05,747.6,En attente
7945,809,2024-08-28,955.11,Expédiee
7946,301,2024-06-15,282.17,En attente
7947,20,2024-05-27,549.14,Expédiee
7948,630,2024-02-14,917.38,Expédiee
7949,807,2024-06-06,334.25,En attente
7950,595,2023-10-19,632.89,Livree
7951,700,2023-12-15,7.76,Livree
7952,604,2024-05-23,390.84,En attente
7953,194,2024-02-24,255.58,Annulee
7954,652,2024-09-25,12.09,Expédiee
7955,601,2024-02-09,279.06,En attente
7956,916,2024-06-16,85.88,En attente
7957,141,2024-09-13,890.59,En attente
7958,721,2024-08-02,803.09,Expédiee
7959,592,2024-04-23,312.82,En attente
7960,269,2024-07-23,764.3,En attente
7961,940,2023-12-13,855.57,Annulee
7962,465,2023-12-23,430.86,Livree
7963,503,2024-07-21,474.52,Annulee
7964,285,2023-10-18,720.99,Livree
7965,197,2024-06-27,38.18,En attente
7966,470,2024-09-01,761.27,Expédiee
7967,601,2023-10-18,785.07,Expédiee
7968,193,2024-06-28,566.75,Expédiee
7969,365,2024-06-21,278.47,Annulee
7970,746,2023-10-28,119.14,Annulee
7971,470,2023-11-08,599.78,Annulee
7972,812,2023-10-04,487.93,En attente
7973,953,2023-11-21,595.52,Livree
7974,878,2024-09-12,44.78,Livree
7975,562,2024-05-01,812.83,Expédiee
7976,848,2024-02-25,521.77,Expédiee
7977,200,2024-08-24,277.43,Livree
7978,985,2024-07-04,867.67,En attente
7979,903,2024-02-02,508.14,En attente
7980,20,2024-07-23,821.35,En attente
7981,997,2024-07-06,983.67,Livree
7982,289,2024-08-08,614.79,Annulee
7983,747,2024-08-26,96.06,Annulee
7984,11,2023-10-09,321.25,Livree
7985,523,2024-02-14,274.76,En attente
7986,901,2024-08-09,920.14,En attente
7987,743,2024-09-01,251.15,Livree
7988,799,2024-07-14,616.29,En attente
7989,809,2024-09-13,376.72,Livree
7990,990,2024-06-17,196.06,En attente
7991,102,2024-07-11,396.76,Annulee
7992,920,2023-11-29,890.61,Livree
7993,180,2024-03-06,544.0,Annulee
7994,141,2023-10-17,517.6,En attente
7995,207,2023-10-18,688.58,En attente
7996,152,2024-07-12,514.41,Livree
7997,401,2024-06-05,946.44,Annulee
7998,634,2023-11-25,937.16,Expédiee
7999,922,2024-01-02,762.04,Expédiee
8000,304,2024-04-12,878.44,Annulee
8001,739,2024-05-08,844.28,Livree
8002,636,2024-01-05,646.63,Livree
8003,798,2024-06-19,221.6,Livree
8004,164,2024-09-03,170.4,Expédiee
8005,832,2024-05-02,671.02,Annulee
8006,507,2024-08-25,844.11,Livree
8007,67,2024-01-10,129.97,En attente
8008,37,2024-05-31,457.8,Expédiee
8009,630,2024-04-27,681.9,Livree
8010,687,2024-07-06,635.85,Livree
8011,750,2024-06-27,857.91,Livree
8012,324,2024-02-28,520.04,Annulee
8013,894,2024-07-22,230.03,Livree
8014,250,2023-10-03,980.05,Expédiee
8015,240,2024-07-01,100.92,Expédiee
8016,944,2024-09-16,847.26,Expédiee
8017,830,2024-09-08,488.78,Expédiee
8018,248,2024-02-03,739.96,Livree
8019,682,2023-10-30,159.72,Expédiee
8020,832,2024-04-20,363.98,Livree
8021,183,2023-10-10,150.73,Annulee
8022,614,2024-03-29,799.11,Livree
8023,319,2024-01-04,320.8,Livree
8024,289,2024-09-11,273.15,Expédiee
8025,692,2024-02-26,438.06,En attente
8026,258,2024-06-24,940.8,En attente
8027,343,2024-02-11,764.94,Expédiee
8028,647,2024-05-11,291.07,Livree
8029,922,2023-11-05,194.56,Livree
8030,915,2024-08-27,1.17,Livree
8031,612,2023-12-20,530.71,Expédiee
8032,554,2024-07-21,668.51,Expédiee
8033,303,2023-12-12,334.18,Livree
8034,652,2024-07-19,175.94,En attente
8035,95,2023-11-09,200.47,En attente
8036,744,2024-03-12,230.48,Annulee
8037,689,2024-06-07,333.63,En attente
8038,490,2024-02-07,953.85,En attente
8039,695,2024-05-20,606.01,Annulee
8040,595,2024-06-01,11.98,Livree
8041,947,2024-09-22,309.11,En attente
8042,892,2024-09-08,204.17,Expédiee
8043,633,2024-01-01,26.13,En attente
8044,459,2024-04-12,570.21,Expédiee
8045,581,2024-01-30,210.13,En attente
8046,273,2023-10-29,115.85,Annulee
8047,808,2024-07-17,352.94,Annulee
8048,394,2024-08-28,19.6,En attente
8049,594,2024-04-05,379.09,Expédiee
8050,848,2024-02-16,455.29,En attente
8051,798,2023-11-19,430.39,Annulee
8052,719,2024-03-19,966.19,En attente
8053,417,2024-04-25,740.61,Annulee
8054,806,2024-09-14,634.68,Expédiee
8055,791,2023-12-31,983.27,Annulee
8056,645,2024-07-20,648.04,Annulee
8057,872,2023-11-21,507.11,Expédiee
8058,964,2023-10-06,846.61,En attente
8059,37,2024-06-08,811.97,Livree
8060,106,2024-04-20,172.37,Livree
8061,264,2023-11-22,104.85,Expédiee
8062,538,2024-03-16,768.76,En attente
8063,784,2024-08-01,436.7,Annulee
8064,364,2024-04-14,487.59,Expédiee
8065,663,2023-10-23,422.22,En attente
8066,345,2023-11-01,848.58,En attente
8067,97,2024-06-09,54.12,Expédiee
8068,817,2023-11-29,832.49,Annulee
8069,38,2024-03-21,385.49,En attente
8070,406,2023-11-16,95.46,Annulee
8071,3,2024-04-26,894.21,Annulee
8072,251,2023-12-29,956.7,Expédiee
8073,260,2023-11-19,950.25,Annulee
8074,209,2023-12-27,894.1,Expédiee
8075,717,2024-06-06,328.24,En attente
8076,100,2024-02-17,110.86,Annulee
8077,958,2023-11-23,368.08,Livree
8078,858,2024-04-15,330.3,Livree
8079,293,2024-02-07,378.73,En attente
8080,409,2024-04-27,982.78,Livree
8081,849,2023-12-31,584.54,En attente
8082,120,2024-09-02,846.7,Livree
8083,676,2024-01-10,27.26,Expédiee
8084,438,2024-01-09,546.52,Livree
8085,17,2024-07-09,896.35,En attente
8086,614,2024-02-19,412.77,En attente
8087,548,2024-02-09,249.38,Expédiee
8088,920,2024-08-29,807.84,Annulee
8089,146,2024-04-03,950.98,En attente
8090,575,2023-12-18,288.04,Expédiee
8091,528,2024-01-06,877.32,Annulee
8092,365,2023-12-28,114.69,Expédiee
8093,605,2023-11-28,898.81,Livree
8094,713,2023-12-03,391.03,En attente
8095,164,2024-02-01,177.36,En attente
8096,343,2024-09-17,983.91,Annulee
8097,274,2024-08-26,638.58,En attente
8098,309,2023-10-10,527.31,En attente
8099,621,2023-11-29,401.33,Expédiee
8100,174,2024-09-13,206.87,Annulee
8101,19,2024-07-27,952.83,En attente
8102,78,2024-08-08,131.73,En attente
8103,842,2024-03-27,795.54,Annulee
8104,42,2024-03-14,876.28,Livree
8105,986,2023-12-09,236.56,En attente
8106,123,2024-03-17,649.82,En attente
8107,979,2024-01-16,55.99,Annulee
8108,456,2024-06-16,953.75,Annulee
8109,737,2024-04-04,786.95,En attente
8110,434,2024-07-29,32.47,En attente
8111,133,2023-10-07,672.29,Annulee
8112,579,2024-08-09,103.25,Expédiee
8113,634,2024-01-20,136.8,Livree
8114,997,2024-04-17,641.25,Annulee
8115,225,2023-12-04,740.98,En attente
8116,777,2024-05-21,175.26,En attente
8117,259,2024-04-22,771.42,Livree
8118,524,2024-09-14,409.83,Expédiee
8119,856,2023-12-21,564.02,Expédiee
8120,170,2024-06-20,736.78,Annulee
8121,68,2024-04-21,418.07,En attente
8122,495,2024-01-20,352.97,Livree
8123,683,2023-11-26,520.65,Expédiee
8124,597,2024-05-11,437.52,Annulee
8125,257,2024-07-22,388.68,En attente
8126,232,2023-10-10,697.57,En attente
8127,924,2024-07-20,222.45,En attente
8128,505,2023-10-14,788.91,Expédiee
8129,769,2024-07-10,261.63,En attente
8130,660,2024-04-19,554.18,En attente
8131,823,2023-10-11,333.43,Annulee
8132,892,2023-10-26,508.11,Expédiee
8133,66,2023-11-29,708.77,Livree
8134,120,2023-10-19,146.23,En attente
8135,989,2024-04-08,71.17,Expédiee
8136,244,2023-12-05,349.53,Livree
8137,512,2024-01-20,996.72,En attente
8138,795,2024-03-18,17.16,Annulee
8139,894,2024-02-07,23.11,Expédiee
8140,865,2024-01-14,419.66,Annulee
8141,294,2024-09-12,632.86,Expédiee
8142,936,2024-01-12,88.15,Expédiee
8143,135,2024-04-10,764.07,En attente
8144,973,2024-06-24,35.31,Expédiee
8145,919,2024-01-19,362.62,Annulee
8146,567,2024-02-17,741.22,Annulee
8147,405,2024-01-06,453.23,Expédiee
8148,25,2024-07-09,150.75,Annulee
8149,513,2023-10-12,151.7,En attente
8150,906,2023-10-17,54.28,Expédiee
8151,452,2024-06-21,552.77,Livree
8152,643,2024-07-27,5.65,Expédiee
8153,411,2023-12-23,826.97,En attente
8154,453,2024-01-04,779.08,Annulee
8155,37,2023-12-24,826.33,En attente
8156,191,2023-12-22,992.58,Livree
8157,207,2024-01-15,968.36,Livree
8158,821,2024-02-10,613.77,Expédiee
8159,764,2024-05-31,938.22,En attente
8160,819,2024-07-07,523.61,Livree
8161,611,2023-10-20,213.23,Annulee
8162,941,2024-07-17,101.81,Livree
8163,436,2024-02-15,869.36,Annulee
8164,43,2024-05-11,843.5,Expédiee
8165,672,2024-01-09,257.76,Annulee
8166,361,2024-06-15,234.08,Annulee
8167,299,2024-03-16,905.98,En attente
8168,464,2024-05-10,290.39,Livree
8169,914,2023-11-19,652.05,Livree
8170,838,2023-12-30,466.22,Expédiee
8171,410,2024-01-21,592.68,Expédiee
8172,701,2024-03-15,12.15,Annulee
8173,409,2024-02-11,285.31,En attente
8174,452,2024-05-04,671.58,Annulee
8175,673,2024-07-04,116.2,Livree
8176,582,2023-12-09,358.39,Expédiee
8177,389,2024-03-23,436.76,Livree
8178,453,2024-03-07,946.21,En attente
8179,119,2023-11-24,439.11,Livree
8180,48,2024-09-20,41.46,Annulee
8181,617,2024-07-05,749.23,Annulee
8182,357,2024-05-04,365.39,Annulee
8183,143,2023-12-03,926.82,En attente
8184,49,2023-11-06,686.95,En attente
8185,823,2024-09-10,0.8,Annulee
8186,78,2024-09-19,721.12,En attente
8187,922,2023-10-09,957.1,En attente
8188,285,2024-06-21,810.07,Expédiee
8189,640,2024-05-21,213.29,En attente
8190,607,2024-05-03,372.61,Annulee
8191,865,2023-11-15,933.72,En attente
8192,746,2024-09-15,501.67,Livree
8193,711,2023-10-21,392.54,Annulee
8194,575,2024-02-25,481.89,Annulee
8195,286,2024-01-04,446.52,Annulee
8196,38,2024-04-23,613.57,Livree
8197,731,2024-06-03,672.89,Annulee
8198,921,2024-01-19,198.01,En attente
8199,179,2024-03-28,863.89,Livree
8200,173,2024-03-09,254.99,Livree
8201,933,2024-05-29,934.32,Annulee
8202,645,2023-11-07,83.19,Annulee
8203,335,2024-04-10,428.56,Livree
8204,796,2024-06-06,697.88,Annulee
8205,120,2023-10-05,966.28,Expédiee
8206,181,2024-07-14,236.85,Annulee
8207,320,2024-09-09,720.39,Expédiee
8208,762,2023-10-07,24.63,Expédiee
8209,118,2023-11-19,358.34,Annulee
8210,481,2023-10-12,57.68,Livree
8211,526,2023-10-11,329.53,Expédiee
8212,115,2024-03-11,280.25,En attente
8213,984,2024-02-03,672.82,Expédiee
8214,424,2024-03-04,292.54,Livree
8215,619,2023-12-04,360.21,Livree
8216,184,2024-09-23,935.84,En attente
8217,904,2024-03-10,798.91,Livree
8218,641,2024-10-01,806.97,Annulee
8219,349,2024-07-12,16.37,Expédiee
8220,580,2024-04-14,324.4,Livree
8221,82,2024-04-10,976.18,Expédiee
8222,343,2024-09-05,647.84,Expédiee
8223,720,2024-05-26,941.33,En attente
8224,545,2024-07-22,367.9,Livree
8225,767,2024-05-03,460.44,Expédiee
8226,109,2023-12-13,891.24,Annulee
8227,711,2024-07-18,269.21,Livree
8228,360,2023-12-29,371.66,Annulee
8229,386,2024-09-17,833.82,Expédiee
8230,872,2024-05-12,775.73,Livree
8231,735,2024-04-01,527.97,En attente
8232,339,2023-12-17,924.66,Expédiee
8233,845,2024-08-03,155.06,Expédiee
8234,32,2024-03-18,905.91,En attente
8235,760,2024-09-22,303.99,En attente
8236,939,2023-10-16,83.65,Expédiee
8237,889,2023-12-26,470.85,Annulee
8238,648,2024-02-07,709.53,Livree
8239,360,2024-07-02,131.27,En attente
8240,733,2024-02-15,779.61,Annulee
8241,173,2024-06-10,59.86,Annulee
8242,469,2024-01-02,927.29,Annulee
8243,794,2023-11-24,643.4,Expédiee
8244,992,2023-11-01,984.89,Annulee
8245,764,2024-02-18,334.19,Expédiee
8246,933,2024-06-14,208.48,Livree
8247,585,2023-11-11,287.43,Livree
8248,578,2023-12-04,746.02,Annulee
8249,736,2024-07-17,925.16,Expédiee
8250,950,2024-05-01,658.59,Expédiee
8251,799,2024-03-02,476.68,Expédiee
8252,748,2024-10-01,250.77,Expédiee
8253,475,2024-05-04,271.32,Livree
8254,758,2023-11-05,617.51,Livree
8255,571,2024-02-09,607.74,Annulee
8256,138,2024-08-10,951.32,Annulee
8257,477,2024-06-30,780.71,Livree
8258,282,2024-04-05,749.74,Livree
8259,245,2024-03-08,309.59,En attente
8260,142,2024-01-02,249.63,Annulee
8261,399,2024-03-18,337.41,Livree
8262,41,2023-12-01,512.26,Expédiee
8263,312,2024-07-07,47.86,Annulee
8264,512,2024-04-25,999.52,En attente
8265,616,2024-08-12,145.24,Livree
8266,980,2024-01-20,161.52,En attente
8267,711,2023-10-04,200.94,Livree
8268,668,2024-03-02,841.88,Expédiee
8269,689,2024-01-25,853.4,Annulee
8270,287,2024-06-27,360.57,Livree
8271,720,2024-04-02,870.38,Annulee
8272,971,2024-03-02,696.81,Livree
8273,829,2024-01-03,221.16,Livree
8274,236,2024-02-18,140.46,En attente
