SaleID,ProductID,Quantity,SaleDate,SalesAmount,dateUpdate
77800,105,3,2024-05-11,182.93,2024-06-25
77801,102,8,2024-05-15,246.14,2024-11-24
77802,104,7,2024-07-08,353.0,2024-03-15
77803,101,5,2024-03-12,145.58,2024-03-22
77804,103,1,2024-03-20,363.99,2024-11-26
77805,100,4,2024-06-04,399.2,2024-09-29
77806,100,6,2024-01-09,466.94,2024-02-22
77807,104,6,2024-11-30,107.92,2024-07-10
77808,104,6,2024-08-05,348.62,2024-12-21
77809,100,8,2024-06-09,273.35,2024-01-30
77810,102,9,2024-04-11,436.36,2024-04-19
77811,104,6,2024-08-15,316.6,2024-07-17
77812,103,5,2024-05-10,149.01,2024-01-05
77813,103,9,2024-09-06,387.63,2024-09-05
77814,102,9,2024-02-03,108.02,2024-12-23
77815,101,3,2024-09-25,242.85,2024-07-15
77816,103,5,2024-01-05,344.54,2024-10-07
77817,103,1,2024-05-08,491.24,2024-08-09
77818,101,6,2024-12-01,212.26,2024-11-13
77819,105,2,2024-02-17,148.15,2024-11-07
77820,105,6,2024-09-28,414.5,2024-10-21
77821,105,4,2024-06-03,216.85,2024-04-25
77822,101,1,2024-01-06,10.26,2024-08-24
77823,103,5,2024-01-11,286.38,2024-08-18
77824,104,10,2024-05-08,55.74,2024-07-14
77825,103,7,2024-12-19,108.96,2024-02-22
77826,105,4,2024-03-08,350.28,2024-06-19
77827,105,3,2024-04-02,419.74,2024-06-17
77828,105,6,2024-06-26,225.77,2024-12-04
77829,100,7,2024-06-04,399.05,2024-12-18
77830,105,3,2024-07-06,451.55,2024-08-07
77831,104,4,2024-05-01,441.85,2024-09-04
77832,103,2,2024-12-09,449.59,2024-11-16
77833,100,7,2024-07-19,418.22,2024-07-23
77834,101,7,2024-11-01,262.55,2024-10-05
77835,101,9,2024-05-19,10.16,2024-12-04
77836,103,5,2024-08-28,38.22,2024-09-16
77837,104,4,2024-12-07,377.28,2024-02-15
77838,105,6,2024-07-14,243.74,2024-12-07
77839,105,9,2024-11-14,211.0,2024-11-10
77840,101,9,2024-11-30,130.3,2024-01-22
77841,103,1,2024-11-13,478.8,2024-11-10
77842,104,6,2024-08-20,134.44,2024-09-15
77843,101,7,2024-04-17,233.34,2024-03-11
77844,101,3,2024-11-16,269.82,2024-12-30
77845,103,7,2024-01-06,92.9,2024-09-28
77846,101,3,2024-07-20,283.05,2024-05-19
77847,105,10,2024-08-22,489.2,2024-07-20
77848,101,10,2024-03-04,431.51,2024-05-30
77849,102,6,2024-09-07,124.39,2024-09-29
77850,105,9,2024-07-09,494.77,2024-12-20
77851,105,5,2024-04-15,392.74,2024-11-24
77852,103,9,2024-09-03,287.41,2024-02-13
77853,102,7,2024-03-24,11.3,2024-03-03
77854,102,2,2024-12-15,71.97,2024-02-18
77855,103,1,2024-12-09,276.07,2024-02-17
77856,100,4,2024-01-14,29.9,2024-01-22
77857,104,4,2024-11-24,415.19,2024-08-24
77858,101,7,2024-06-04,165.77,2024-10-04
77859,100,10,2024-10-27,334.57,2024-03-18
77860,101,4,2024-06-20,201.82,2024-08-28
77861,105,6,2024-11-08,407.77,2024-12-20
77862,102,4,2024-12-19,456.75,2024-10-12
77863,102,3,2024-12-03,355.17,2024-02-10
77864,101,10,2024-07-11,332.26,2024-07-08
77865,104,9,2024-10-31,138.11,2024-03-29
77866,100,3,2024-06-13,335.97,2024-08-11
77867,103,7,2024-04-09,168.97,2024-06-30
77868,103,8,2024-06-14,186.35,2024-09-14
77869,105,9,2024-09-23,218.3,2024-07-05
77870,101,7,2024-06-16,479.03,2024-08-16
77871,103,10,2024-12-27,376.83,2024-07-26
77872,100,3,2024-08-23,247.18,2024-08-03
77873,102,5,2024-10-27,277.33,2024-02-22
77874,105,10,2024-02-11,397.37,2024-07-19
77875,105,2,2024-10-21,452.15,2024-08-02
77876,105,4,2024-09-13,406.4,2024-12-21
77877,101,10,2024-06-18,85.39,2024-04-21
77878,105,7,2024-07-24,262.22,2024-09-29
77879,103,10,2024-01-11,488.52,2024-01-28
77880,103,8,2024-11-23,287.1,2024-02-18
77881,104,1,2024-11-09,74.99,2024-07-14
77882,105,7,2024-12-25,26.96,2024-12-20
77883,101,10,2024-09-29,479.9,2024-06-23
77884,102,8,2024-04-26,144.21,2024-11-06
77885,105,7,2024-06-19,394.99,2024-08-07
77886,102,10,2024-12-12,131.88,2024-09-24
77887,102,6,2024-03-25,339.83,2024-05-15
77888,104,4,2024-01-09,303.83,2024-03-05
77889,100,1,2024-08-24,483.42,2024-09-02
77890,102,2,2024-06-29,59.36,2024-05-30
77891,100,3,2024-07-18,493.87,2024-01-14
77892,100,3,2024-12-04,347.86,2024-01-25
77893,102,6,2024-04-04,299.5,2024-03-06
77894,105,6,2024-08-21,97.58,2024-04-19
77895,102,10,2024-06-11,437.88,2024-12-04
77896,103,7,2024-11-21,486.67,2024-11-30
77897,101,10,2024-12-11,313.33,2024-07-03
77898,102,2,2024-04-15,298.26,2024-11-06
77899,105,5,2024-03-03,262.92,2024-10-17
77900,105,4,2024-08-24,148.1,2024-07-09
77901,105,6,2024-11-04,11.32,2024-04-21
77902,102,8,2024-10-28,295.9,2024-12-27
77903,104,6,2024-06-12,119.84,2024-09-01
77904,100,8,2024-09-28,131.87,2024-06-23
77905,105,6,2024-04-29,366.3,2024-06-09
77906,103,3,2024-12-04,425.35,2024-01-02
77907,103,8,2024-01-24,238.68,2024-08-19
77908,103,6,2024-01-18,238.09,2024-06-19
77909,104,2,2024-08-17,201.83,2024-11-13
77910,102,8,2024-03-20,358.83,2024-10-30
77911,102,8,2024-01-15,39.93,2024-12-09
77912,104,5,2024-10-07,315.34,2024-01-11
77913,101,2,2024-04-24,225.64,2024-08-13
77914,100,5,2024-07-10,73.62,2024-07-03
77915,105,3,2024-04-13,119.52,2024-10-06
77916,104,10,2024-06-16,375.26,2024-09-29
77917,101,4,2024-06-16,211.9,2024-09-08
77918,105,4,2024-03-01,112.58,2024-08-09
77919,105,9,2024-01-15,190.46,2024-10-25
77920,104,6,2024-10-03,349.0,2024-09-10
77921,101,7,2024-09-25,40.7,2024-05-17
77922,104,6,2024-01-06,299.48,2024-12-09
77923,105,5,2024-03-21,221.45,2024-03-09
77924,100,8,2024-10-19,154.01,2024-11-06
77925,104,7,2024-12-29,321.55,2024-10-02
77926,100,1,2024-10-14,231.57,2024-03-20
77927,104,1,2024-12-27,279.29,2024-09-21
77928,100,2,2024-10-14,245.68,2024-06-08
77929,105,4,2024-10-29,76.46,2024-03-26
77930,100,8,2024-06-05,496.06,2024-10-28
77931,105,7,2024-10-03,464.96,2024-02-28
77932,101,1,2024-10-02,465.69,2024-05-21
77933,105,3,2024-08-30,344.39,2024-03-03
77934,104,9,2024-04-26,224.45,2024-06-15
77935,105,9,2024-03-06,292.47,2024-03-05
77936,105,2,2024-06-23,118.07,2024-09-10
77937,103,1,2024-04-24,76.01,2024-11-19
77938,104,2,2024-12-08,94.97,2024-09-30
77939,104,1,2024-03-17,156.69,2024-01-18
77940,103,9,2024-04-17,472.14,2024-12-16
77941,100,10,2024-03-11,163.5,2024-10-06
77942,100,2,2024-12-10,244.65,2024-01-16
77943,102,5,2024-09-04,317.8,2024-04-26
77944,103,8,2024-10-09,253.51,2024-01-26
77945,105,5,2024-09-12,281.4,2024-12-13
77946,101,5,2024-04-11,477.58,2024-04-10
77947,103,10,2024-10-28,77.05,2024-07-31
77948,101,10,2024-04-06,202.52,2024-02-06
77949,104,3,2024-11-21,28.96,2024-11-14
77950,101,4,2024-03-19,320.66,2024-08-30
77951,103,8,2024-08-11,273.52,2024-05-19
77952,100,8,2024-06-28,132.56,2024-11-05
77953,105,1,2024-03-29,305.65,2024-05-23
77954,101,10,2024-06-11,373.38,2024-03-21
77955,101,2,2024-09-04,229.43,2024-06-13
77956,101,3,2024-06-19,193.89,2024-10-26
77957,105,9,2024-09-30,238.23,2024-02-20
77958,104,4,2024-11-25,76.46,2024-06-15
77959,103,9,2024-05-08,318.71,2024-05-13
77960,101,5,2024-08-27,86.46,2024-03-02
77961,100,3,2024-07-04,355.38,2024-11-22
77962,101,4,2024-04-14,241.3,2024-10-09
77963,102,9,2024-11-22,354.25,2024-03-16
77964,101,8,2024-03-21,485.32,2024-02-12
77965,104,9,2024-01-26,270.78,2024-12-10
77966,103,8,2024-03-24,83.14,2024-04-10
77967,100,3,2024-03-29,253.2,2024-08-02
77968,104,1,2024-09-25,83.77,2024-07-12
77969,105,6,2024-08-16,168.46,2024-05-13
77970,100,4,2024-02-16,498.31,2024-06-08
77971,103,7,2024-09-02,29.88,2024-08-06
77972,104,1,2024-02-17,475.37,2024-10-18
77973,101,4,2024-02-19,35.96,2024-05-02
77974,102,2,2024-06-13,177.0,2024-06-17
77975,103,2,2024-08-12,34.81,2024-05-11
77976,103,3,2024-08-17,270.04,2024-09-20
77977,101,2,2024-05-27,265.44,2024-01-11
77978,100,2,2024-08-25,122.13,2024-06-20
77979,105,6,2024-10-07,84.48,2024-10-19
77980,100,10,2024-01-11,75.63,2024-01-08
77981,105,2,2024-12-01,227.17,2024-03-09
77982,104,9,2024-07-27,414.54,2024-07-24
77983,105,2,2024-12-15,283.65,2024-10-06
77984,105,2,2024-08-29,300.99,2024-10-23
77985,105,9,2024-04-17,266.22,2024-06-20
77986,105,6,2024-05-26,34.44,2024-02-03
77987,105,8,2024-01-30,445.91,2024-04-26
77988,100,5,2024-09-24,333.9,2024-03-30
77989,104,10,2024-10-20,355.2,2024-03-03
77990,100,6,2024-12-18,456.13,2024-12-26
77991,105,10,2024-07-13,88.56,2024-11-09
77992,105,2,2024-10-06,297.83,2024-12-22
77993,100,3,2024-05-01,185.16,2024-04-06
77994,103,5,2024-05-04,158.54,2024-10-19
77995,104,8,2024-10-13,418.55,2024-11-21
77996,102,6,2024-05-25,67.92,2024-12-31
77997,101,5,2024-10-16,268.82,2024-04-05
77998,103,4,2024-02-26,251.48,2024-07-01
77999,100,4,2024-11-09,179.36,2024-04-25
78000,102,4,2024-06-06,395.25,2024-11-02
78001,104,7,2024-04-25,444.26,2024-05-26
78002,104,5,2024-04-27,178.19,2024-10-29
78003,102,3,2024-12-28,308.01,2024-07-04
78004,104,4,2024-04-19,462.62,2024-02-18
78005,103,1,2024-08-10,344.93,2024-02-29
78006,102,6,2024-11-20,329.61,2024-04-18
78007,103,5,2024-07-29,473.09,2024-12-05
78008,104,4,2024-09-10,206.49,2024-06-18
78009,100,10,2024-09-03,18.05,2024-04-24
78010,101,7,2024-09-26,78.92,2024-04-08
78011,103,4,2024-04-11,445.39,2024-05-25
78012,102,10,2024-09-12,336.92,2024-03-03
78013,103,1,2024-08-21,436.52,2024-07-05
78014,105,8,2024-07-07,335.61,2024-09-19
78015,100,6,2024-02-23,14.83,2024-08-14
78016,102,5,2024-02-07,469.34,2024-07-07
78017,100,10,2024-11-04,141.94,2024-06-18
78018,104,6,2024-12-07,55.58,2024-02-14
78019,105,4,2024-02-10,271.09,2024-11-01
78020,103,6,2024-10-12,407.52,2024-08-14
78021,101,5,2024-10-28,233.42,2024-02-29
78022,103,3,2024-12-03,270.97,2024-03-10
78023,103,10,2024-08-31,336.77,2024-03-12
78024,101,5,2024-12-05,482.21,2024-06-27
78025,100,10,2024-08-16,251.53,2024-05-12
78026,104,2,2024-04-01,100.17,2024-06-01
78027,101,1,2024-05-02,398.46,2024-02-14
78028,103,7,2024-03-09,361.71,2024-11-20
78029,102,8,2024-08-04,422.74,2024-02-07
78030,104,5,2024-01-28,110.53,2024-02-24
78031,102,5,2024-04-22,254.16,2024-05-14
78032,100,7,2024-04-12,292.36,2024-04-21
78033,102,3,2024-08-18,108.73,2024-05-30
78034,100,3,2024-08-05,55.03,2024-01-10
78035,102,9,2024-12-20,255.8,2024-03-02
78036,101,10,2024-11-23,402.9,2024-05-06
78037,105,9,2024-05-02,120.78,2024-12-06
78038,100,4,2024-05-30,41.83,2024-08-04
78039,101,5,2024-06-21,298.38,2024-11-26
78040,101,6,2024-12-26,117.29,2024-03-02
78041,104,4,2024-11-07,238.89,2024-10-12
78042,100,1,2024-08-13,149.82,2024-07-15
78043,100,7,2024-08-23,30.29,2024-02-15
78044,101,6,2024-01-03,324.67,2024-10-26
78045,100,3,2024-04-26,11.25,2024-02-26
78046,101,5,2024-09-10,387.54,2024-09-13
78047,105,8,2024-01-24,375.93,2024-12-16
78048,101,8,2024-08-25,167.96,2024-12-22
78049,100,1,2024-11-23,213.76,2024-09-14
78050,100,4,2024-04-02,161.36,2024-11-23
78051,103,4,2024-05-14,188.61,2024-10-18
78052,102,9,2024-02-28,32.22,2024-12-27
78053,102,6,2024-01-17,346.12,2024-05-05
78054,103,7,2024-12-17,99.73,2024-08-04
78055,104,1,2024-11-16,225.42,2024-04-28
78056,101,4,2024-05-26,495.5,2024-05-10
78057,100,5,2024-11-24,114.75,2024-03-13
78058,105,2,2024-01-26,336.43,2024-04-04
78059,101,7,2024-09-15,323.74,2024-07-23
78060,100,4,2024-06-10,261.03,2024-01-12
78061,103,1,2024-05-15,456.52,2024-10-04
78062,105,2,2024-05-04,375.29,2024-06-29
78063,103,5,2024-02-19,484.09,2024-11-12
78064,100,8,2024-06-10,99.36,2024-09-17
78065,102,8,2024-11-01,449.87,2024-03-28
78066,101,8,2024-06-14,153.22,2024-06-17
78067,105,6,2024-04-03,459.82,2024-04-24
78068,101,9,2024-03-11,237.51,2024-07-09
78069,102,10,2024-08-13,258.25,2024-01-27
78070,104,4,2024-10-10,31.09,2024-01-13
78071,104,10,2024-06-11,423.29,2024-04-23
78072,102,9,2024-02-06,447.8,2024-09-16
78073,103,7,2024-03-05,482.37,2024-04-02
78074,103,6,2024-04-01,50.96,2024-09-20
78075,104,10,2024-04-20,432.74,2024-06-11
78076,105,3,2024-08-24,477.16,2024-10-03
78077,102,5,2024-04-29,361.54,2024-12-12
78078,102,6,2024-02-23,406.79,2024-10-07
78079,103,1,2024-11-19,43.46,2024-05-05
78080,100,5,2024-12-24,483.96,2024-03-22
78081,104,8,2024-04-22,110.96,2024-08-23
78082,101,5,2024-09-10,281.39,2024-02-13
78083,104,4,2024-10-15,91.76,2024-10-16
78084,103,8,2024-06-19,33.5,2024-11-28
78085,103,7,2024-10-17,335.76,2024-11-06
78086,103,10,2024-04-10,150.01,2024-08-07
78087,103,6,2024-07-14,459.7,2024-07-27
78088,100,3,2024-09-29,289.84,2024-12-27
78089,105,8,2024-01-26,129.99,2024-05-24
78090,102,10,2024-02-04,334.69,2024-03-16
78091,101,4,2024-08-14,93.57,2024-12-24
78092,100,9,2024-12-16,144.29,2024-06-05
78093,101,2,2024-05-19,492.47,2024-07-01
78094,102,5,2024-04-05,332.19,2024-01-10
78095,103,9,2024-10-07,389.37,2024-11-24
78096,100,10,2024-02-18,391.42,2024-08-21
78097,102,7,2024-07-06,265.75,2024-07-02
78098,102,5,2024-06-11,408.77,2024-12-28
78099,101,8,2024-12-29,265.71,2024-11-28
78100,101,7,2024-12-11,11.36,2024-09-18
78101,101,3,2024-12-06,353.86,2024-11-29
78102,101,6,2024-07-17,487.09,2024-07-08
78103,104,7,2024-04-29,51.37,2024-04-28
78104,100,5,2024-08-31,203.02,2024-03-28
78105,101,1,2024-03-02,242.64,2024-04-05
78106,104,5,2024-03-09,378.61,2024-05-06
78107,100,9,2024-11-24,274.86,2024-09-28
78108,100,10,2024-06-26,158.56,2024-06-25
78109,100,10,2024-07-11,481.11,2024-01-14
78110,103,2,2024-03-04,342.8,2024-06-27
78111,100,5,2024-12-24,475.52,2024-04-12
78112,104,2,2024-10-28,225.43,2024-08-27
78113,105,10,2024-04-10,21.11,2024-11-25
78114,101,8,2024-08-03,182.89,2024-05-26
78115,102,9,2024-12-06,232.88,2024-01-20
78116,103,1,2024-05-28,129.04,2024-07-16
78117,104,2,2024-07-16,120.65,2024-11-30
78118,104,10,2024-10-01,23.09,2024-10-15
78119,101,2,2024-11-20,414.86,2024-10-30
78120,101,6,2024-03-15,382.13,2024-05-12
78121,103,5,2024-05-18,425.2,2024-04-20
78122,105,1,2024-05-18,149.56,2024-05-16
78123,100,9,2024-03-21,95.24,2024-02-11
78124,101,3,2024-08-22,395.25,2024-08-18
78125,104,5,2024-01-22,33.19,2024-06-20
78126,104,4,2024-08-17,55.43,2024-10-12
78127,103,8,2024-01-05,476.61,2024-04-03
78128,100,2,2024-12-21,40.02,2024-01-29
78129,103,5,2024-06-14,55.33,2024-04-30
78130,102,5,2024-12-09,173.88,2024-08-24
78131,101,1,2024-01-13,125.98,2024-11-17
78132,105,1,2024-06-06,36.62,2024-09-05
78133,102,3,2024-06-07,124.09,2024-12-20
78134,103,10,2024-04-18,452.84,2024-08-13
78135,102,1,2024-08-17,310.67,2024-12-25
78136,102,1,2024-07-11,229.38,2024-01-29
78137,102,9,2024-03-23,290.29,2024-11-09
78138,103,9,2024-10-09,221.24,2024-10-25
78139,102,8,2024-01-18,63.05,2024-03-25
78140,103,1,2024-07-29,103.45,2024-11-01
78141,105,5,2024-02-19,493.38,2024-10-12
78142,104,9,2024-01-01,339.93,2024-09-07
78143,102,10,2024-06-07,60.13,2024-07-15
78144,104,10,2024-09-09,326.69,2024-05-10
78145,105,10,2024-08-29,14.5,2024-01-05
78146,104,7,2024-07-09,483.29,2024-10-23
78147,101,6,2024-07-01,138.42,2024-10-15
78148,104,7,2024-03-13,288.78,2024-06-16
78149,105,3,2024-08-01,202.19,2024-12-15
78150,105,9,2024-08-18,314.24,2024-05-30
78151,103,7,2024-10-26,479.53,2024-08-20
78152,101,7,2024-10-03,451.59,2024-01-20
78153,100,9,2024-08-14,95.38,2024-12-15
78154,102,4,2024-02-15,182.5,2024-01-05
78155,103,6,2024-12-13,363.93,2024-03-31
78156,104,6,2024-10-15,246.67,2024-02-21
78157,103,10,2024-01-24,354.86,2024-04-04
78158,100,6,2024-05-30,113.35,2024-10-14
78159,101,9,2024-11-22,93.61,2024-06-15
78160,104,9,2024-02-07,351.01,2024-02-03
78161,103,6,2024-08-16,169.12,2024-02-26
78162,103,3,2024-08-10,106.5,2024-07-03
78163,104,7,2024-10-31,10.1,2024-11-09
78164,100,3,2024-11-02,165.45,2024-06-15
78165,103,10,2024-09-16,472.25,2024-07-22
78166,102,10,2024-11-24,88.01,2024-01-30
78167,104,8,2024-08-20,200.26,2024-03-14
78168,101,8,2024-07-08,460.94,2024-11-01
78169,100,9,2024-06-12,92.23,2024-04-01
78170,101,5,2024-05-14,366.73,2024-11-08
78171,104,6,2024-04-21,232.46,2024-11-25
78172,102,7,2024-11-03,266.23,2024-05-22
78173,104,2,2024-10-27,385.1,2024-07-13
78174,103,5,2024-11-09,323.79,2024-01-25
78175,103,5,2024-07-05,89.91,2024-08-20
78176,101,7,2024-07-27,420.02,2024-12-31
78177,100,3,2024-08-10,89.33,2024-10-10
78178,103,8,2024-06-16,456.1,2024-04-18
78179,101,3,2024-07-05,205.13,2024-09-19
78180,102,9,2024-10-15,15.74,2024-03-15
78181,103,2,2024-07-21,374.68,2024-04-04
78182,100,6,2024-04-15,359.69,2024-04-15
78183,102,2,2024-03-02,383.61,2024-01-12
78184,104,9,2024-07-13,66.27,2024-02-11
78185,100,1,2024-08-13,465.17,2024-05-31
78186,105,5,2024-06-11,252.23,2024-04-09
78187,100,9,2024-08-16,238.07,2024-09-04
78188,100,5,2024-04-06,399.48,2024-04-16
78189,105,10,2024-10-16,335.24,2024-06-27
78190,105,2,2024-06-29,362.24,2024-08-28
78191,104,3,2024-08-19,324.7,2024-07-18
78192,102,8,2024-03-21,188.89,2024-12-18
78193,101,8,2024-06-08,217.29,2024-11-15
78194,101,9,2024-05-13,343.74,2024-01-16
78195,105,2,2024-04-18,204.29,2024-01-05
78196,101,2,2024-07-12,174.81,2024-03-22
78197,104,9,2024-10-17,329.86,2024-04-06
78198,104,3,2024-02-16,391.59,2024-05-05
78199,101,3,2024-02-05,176.58,2024-01-09
78200,101,2,2024-01-30,228.78,2024-10-26
78201,104,2,2024-04-15,212.68,2024-07-31
78202,104,7,2024-09-30,449.26,2024-09-14
78203,104,4,2024-09-07,398.14,2024-06-17
78204,102,1,2024-09-29,199.24,2024-11-15
78205,104,7,2024-01-27,248.14,2024-09-17
78206,101,6,2024-05-19,455.15,2024-09-12
78207,105,1,2024-07-31,273.16,2024-02-19
78208,100,10,2024-08-13,56.57,2024-02-13
78209,103,2,2024-11-26,50.09,2024-01-18
78210,100,6,2024-08-21,206.97,2024-03-30
78211,104,2,2024-11-14,124.77,2024-12-27
78212,105,1,2024-06-02,211.33,2024-01-06
78213,101,2,2024-08-24,49.03,2024-06-12
78214,103,1,2024-02-02,234.2,2024-09-11
78215,104,1,2024-10-16,187.46,2024-06-27
78216,103,4,2024-06-16,357.74,2024-10-20
78217,105,4,2024-08-16,93.53,2024-02-22
78218,101,9,2024-01-16,247.3,2024-10-14
78219,104,6,2024-02-06,286.28,2024-04-05
78220,102,7,2024-01-20,417.89,2024-02-04
78221,105,8,2024-10-31,126.67,2024-04-07
78222,102,8,2024-08-07,121.49,2024-06-25
78223,104,4,2024-05-26,61.62,2024-04-21
78224,100,8,2024-08-16,207.52,2024-01-12
78225,103,5,2024-08-10,389.95,2024-01-22
78226,105,7,2024-09-24,467.88,2024-09-19
78227,103,2,2024-09-24,83.35,2024-12-10
78228,103,3,2024-06-21,449.01,2024-04-14
78229,103,8,2024-09-02,448.0,2024-01-10
78230,105,3,2024-05-20,127.58,2024-07-23
78231,102,5,2024-06-04,155.7,2024-06-17
78232,102,6,2024-04-11,493.88,2024-08-23
78233,104,2,2024-08-19,205.48,2024-01-02
78234,105,8,2024-11-15,455.63,2024-08-14
78235,102,5,2024-08-16,31.55,2024-01-03
78236,103,7,2024-09-17,310.53,2024-02-05
78237,101,7,2024-07-15,180.13,2024-02-06
78238,102,9,2024-02-28,257.83,2024-11-05
78239,100,8,2024-06-21,122.23,2024-08-16
78240,103,4,2024-10-18,234.23,2024-05-08
78241,100,2,2024-09-22,242.65,2024-05-21
78242,105,8,2024-04-09,233.86,2024-10-27
78243,100,3,2024-04-08,446.6,2024-04-08
78244,103,8,2024-08-18,110.07,2024-05-20
78245,101,7,2024-11-07,410.48,2024-02-08
78246,102,8,2024-01-20,103.72,2024-04-17
78247,105,10,2024-07-30,427.94,2024-12-12
78248,102,2,2024-06-20,307.81,2024-10-27
78249,102,5,2024-05-16,378.6,2024-12-28
78250,104,4,2024-11-22,233.13,2024-08-21
78251,103,3,2024-03-11,210.26,2024-06-04
78252,103,7,2024-02-19,424.32,2024-05-03
78253,105,1,2024-05-02,377.85,2024-08-08
78254,104,7,2024-12-19,36.29,2024-01-02
78255,102,4,2024-12-04,46.81,2024-04-10
78256,105,7,2024-09-04,18.88,2024-03-24
78257,101,9,2024-04-03,35.45,2024-06-17
78258,102,2,2024-05-25,354.23,2024-05-07
78259,100,6,2024-10-15,261.12,2024-09-14
78260,104,1,2024-11-09,131.37,2024-01-09
78261,100,9,2024-03-07,388.8,2024-08-20
78262,101,5,2024-04-21,411.27,2024-05-24
78263,100,9,2024-12-23,168.72,2024-04-18
78264,105,1,2024-01-21,34.95,2024-03-21
78265,104,2,2024-10-09,147.78,2024-11-06
78266,103,6,2024-12-27,352.63,2024-04-03
78267,103,6,2024-10-02,60.35,2024-04-17
78268,101,3,2024-04-01,108.64,2024-11-20
78269,104,2,2024-11-01,140.1,2024-01-04
78270,103,8,2024-01-02,177.46,2024-02-13
78271,104,10,2024-08-11,320.94,2024-08-07
78272,103,6,2024-12-30,401.46,2024-11-17
78273,101,1,2024-07-31,10.93,2024-08-28
78274,105,9,2024-03-09,120.03,2024-06-21
78275,104,2,2024-12-18,80.92,2024-05-21
78276,103,1,2024-09-14,398.53,2024-04-06
78277,100,10,2024-06-30,460.41,2024-11-19
78278,105,9,2024-04-14,285.04,2024-03-01
78279,101,10,2024-09-02,279.52,2024-02-23
78280,105,4,2024-09-12,314.22,2024-04-27
78281,105,7,2024-10-10,453.77,2024-06-02
78282,104,6,2024-06-13,486.34,2024-09-06
78283,104,10,2024-11-28,246.22,2024-05-28
78284,104,9,2024-11-25,213.42,2024-03-29
78285,101,2,2024-08-21,62.75,2024-10-19
78286,101,1,2024-01-23,424.4,2024-03-26
78287,100,6,2024-07-22,95.99,2024-01-01
78288,103,4,2024-05-29,433.44,2024-08-01
78289,105,4,2024-09-01,315.51,2024-09-11
78290,104,6,2024-06-06,341.93,2024-03-21
78291,104,1,2024-04-15,246.63,2024-01-15
78292,104,3,2024-04-17,334.71,2024-06-11
78293,102,6,2024-01-11,281.68,2024-08-24
78294,102,8,2024-01-03,175.33,2024-11-07
78295,102,4,2024-03-14,40.75,2024-01-18
78296,101,10,2024-01-20,368.79,2024-11-09
78297,105,8,2024-11-05,423.2,2024-10-22
78298,100,2,2024-05-18,144.49,2024-01-17
78299,105,4,2024-12-15,150.59,2024-07-04
78300,100,8,2024-08-22,401.15,2024-12-15
78301,102,9,2024-06-11,350.5,2024-08-16
78302,100,4,2024-06-28,78.17,2024-05-07
78303,102,5,2024-10-16,354.13,2024-07-31
78304,102,7,2024-01-25,496.27,2024-10-11
78305,102,4,2024-04-25,105.93,2024-06-02
78306,101,3,2024-07-20,332.07,2024-10-13
78307,101,4,2024-01-25,444.33,2024-01-18
78308,101,5,2024-07-21,318.29,2024-05-03
78309,104,3,2024-09-01,215.87,2024-09-14
78310,104,3,2024-01-02,43.25,2024-07-02
78311,102,8,2024-04-14,401.39,2024-01-06
78312,105,2,2024-08-08,154.11,2024-11-25
78313,101,4,2024-04-22,215.2,2024-02-28
78314,102,3,2024-08-23,119.86,2024-01-16
78315,101,7,2024-08-04,85.34,2024-04-11
78316,102,10,2024-04-27,485.56,2024-10-06
78317,104,7,2024-02-15,208.8,2024-04-02
78318,104,7,2024-04-10,339.22,2024-04-23
78319,103,1,2024-08-21,177.17,2024-10-12
78320,104,3,2024-12-24,437.71,2024-06-17
78321,100,8,2024-02-26,202.09,2024-04-30
78322,101,10,2024-09-08,154.36,2024-08-01
78323,103,2,2024-07-25,230.59,2024-10-30
78324,104,10,2024-10-14,151.38,2024-01-11
78325,100,1,2024-05-25,452.21,2024-09-21
78326,103,3,2024-09-11,320.89,2024-11-26
78327,104,6,2024-10-21,62.43,2024-06-26
78328,103,8,2024-08-13,471.53,2024-12-12
78329,104,3,2024-10-08,118.41,2024-12-10
78330,104,10,2024-03-22,182.89,2024-06-12
78331,102,7,2024-09-12,224.35,2024-11-08
78332,100,1,2024-09-07,118.32,2024-01-14
78333,105,7,2024-09-07,410.94,2024-02-29
78334,101,5,2024-07-18,258.74,2024-05-04
78335,105,5,2024-03-08,307.76,2024-08-06
78336,100,8,2024-12-31,466.22,2024-04-05
78337,104,3,2024-05-19,69.45,2024-10-27
78338,101,6,2024-02-16,67.47,2024-11-16
78339,104,9,2024-12-30,341.57,2024-05-13
78340,103,9,2024-03-01,196.84,2024-04-16
78341,104,3,2024-06-29,252.8,2024-03-01
78342,104,10,2024-08-22,196.8,2024-01-22
78343,102,7,2024-09-18,142.21,2024-06-11
78344,102,4,2024-06-29,148.61,2024-10-05
78345,103,10,2024-11-13,441.72,2024-03-06
78346,104,8,2024-04-05,457.05,2024-08-18
78347,105,9,2024-11-20,87.24,2024-01-18
78348,103,7,2024-05-15,476.66,2024-05-10
78349,103,7,2024-05-31,439.17,2024-03-31
78350,104,10,2024-12-20,472.27,2024-09-10
78351,103,3,2024-09-26,32.76,2024-06-25
78352,101,1,2024-10-02,437.6,2024-11-15
78353,100,7,2024-08-10,257.72,2024-10-20
78354,100,4,2024-03-22,168.4,2024-08-23
78355,100,10,2024-04-10,89.72,2024-01-14
78356,102,4,2024-10-26,38.75,2024-01-07
78357,102,1,2024-07-14,125.66,2024-10-17
